date,home,away,goals_home,goals_away,season,delta,year,home__val,away__val,home__scored,home__suffered,home__delta_minus_1,home__delta_minus_2,home__delta_minus_3,home__delta_minus_4,home__avg_scored_3,home__avg_suffered_3,home__avg_scored_5,home__avg_suffered_5,away__scored,away__suffered,away__delta_minus_1,away__delta_minus_2,away__delta_minus_3,away__delta_minus_4,away__avg_scored_3,away__avg_suffered_3,away__avg_scored_5,away__avg_suffered_5
2012-01-29,Gil Vicente,FC Porto,3,1,2011,2,2012,10450,249200,3,1,-2,0,-3,0,0.3333333333333333,2.0,0.4,1.8000000000000003,1,3,2,2,0,2,1.6666666666666665,0.3333333333333333,1.7999999999999998,0.4
2012-01-30,Marítimo,Braga,1,2,2011,-1,2012,28650,85750,1,2,1,0,1,-2,1.6666666666666665,1.0,1.0,1.2,2,1,1,1,1,1,2.0,1.0,3.0,1.6
2012-02-10,Braga,Vitória Setúbal,3,0,2011,3,2012,85750,13150,3,0,1,1,1,1,2.0,1.0,2.4000000000000004,1.4000000000000001,0,3,-1,-1,-3,0,1.3333333333333333,3.0,1.2,2.2
2012-02-11,Marítimo,Sporting CP,2,0,2011,2,2012,28650,153750,2,0,-1,1,0,1,1.3333333333333333,1.3333333333333333,1.2000000000000002,1.4,0,2,2,0,-1,0,1.0,0.6666666666666666,0.8,0.6000000000000001
2012-02-11,Benfica,Nacional,4,1,2011,3,2012,223650,0,4,1,1,2,3,4,3.0,1.0,3.6,0.8,1,4,-1,2,0,3,1.3333333333333333,1.0,1.6,0.8
2012-02-12,Olhanense,Rio Ave FC,0,2,2011,-2,2012,0,18850,0,2,1,0,1,-1,1.6666666666666665,1.0,1.8,1.8,2,0,0,-1,-2,1,0.3333333333333333,1.3333333333333333,0.6000000000000001,1.8
2012-02-12,Paços Ferreira,Feirense,3,1,2011,2,2012,18000,0,3,1,2,1,0,-1,2.3333333333333335,1.3333333333333333,1.4000000000000001,1.6,1,3,-1,-2,0,-1,0.3333333333333333,1.3333333333333333,0.6000000000000001,1.2
2012-02-12,Beira-Mar,Vit. Guimarães,0,1,2011,-1,2012,0,17950,0,1,-2,-1,-1,-1,0.6666666666666666,2.0,1.2000000000000002,1.6,1,0,1,-2,2,1,1.3333333333333333,1.0,1.2,0.8
2012-02-12,FC Porto,Leiria,4,0,2011,4,2012,249200,0,4,0,-2,2,2,0,2.0,1.3333333333333333,1.6,0.8,0,4,-2,0,0,-4,1.3333333333333333,2.0,1.0,2.4
2012-02-13,Coimbra,Gil Vicente,0,2,2011,-2,2012,0,10450,0,2,0,0,-2,0,0.0,0.6666666666666666,0.4,0.8,2,0,2,-2,0,-3,1.3333333333333333,1.3333333333333333,1.0,1.6
2012-02-17,Rio Ave FC,Marítimo,1,3,2011,-2,2012,18850,28650,1,3,2,0,-1,-2,1.0,0.6666666666666666,0.8,0.8,3,1,2,-1,1,0,1.6666666666666665,1.0,1.6,1.0
2012-02-18,Gil Vicente,Braga,0,3,2011,-3,2012,10450,85750,0,3,2,2,-2,0,1.9999999999999998,1.3333333333333333,1.2,1.4000000000000001,3,0,3,1,1,1,2.333333333333333,0.6666666666666666,2.1999999999999997,0.8
2012-02-19,Feirense,Olhanense,1,1,2011,0,2012,0,0,1,1,-2,-1,-2,0,0.6666666666666666,2.333333333333333,0.4,1.5999999999999999,1,1,-2,1,0,1,1.0,1.3333333333333333,1.2,1.4
2012-02-19,Nacional,Coimbra,4,1,2011,3,2012,0,0,4,1,-3,-1,2,0,1.0,1.6666666666666665,1.6,1.4,1,4,-2,0,0,-2,0.0,0.6666666666666666,0.2,1.0
2012-02-19,Leiria,Beira-Mar,0,0,2011,0,2012,0,0,0,0,-4,-2,0,0,0.6666666666666666,2.6666666666666665,0.8,2.8,0,0,-1,-2,-1,-1,0.3333333333333333,1.6666666666666665,0.6000000000000001,1.7999999999999998
2012-02-19,Vitória Setúbal,FC Porto,1,3,2011,-2,2012,13150,249200,1,3,-3,-1,-1,-3,1.0,2.6666666666666665,1.0,2.6000000000000005,3,1,4,-2,2,2,2.6666666666666665,1.3333333333333333,2.0,0.8
2012-02-19,Sporting CP,Paços Ferreira,1,0,2011,1,2012,153750,18000,1,0,-2,2,0,-1,0.6666666666666666,0.6666666666666666,0.6000000000000001,0.8,0,1,2,2,1,0,2.9999999999999996,1.3333333333333333,2.0000000000000004,1.2
2012-02-20,Vit. Guimarães,Benfica,1,0,2011,1,2012,17950,223650,1,0,1,1,-2,2,1.0,1.0,1.2,0.6000000000000001,0,1,3,1,2,3,3.0,1.0,3.4000000000000004,0.8
2012-02-24,Marítimo,Leiria,1,0,2011,1,2012,28650,0,1,0,2,2,-1,1,1.9999999999999998,1.0,1.8,1.0,0,1,0,-4,-2,0,0.6666666666666666,2.6666666666666665,0.8,2.0
2012-02-25,Coimbra,Benfica,0,0,2011,0,2012,0,223650,0,0,-3,-2,0,0,0.3333333333333333,2.0,0.2,1.6,0,0,-1,3,1,2,2.0,1.0,2.6000000000000005,1.0
2012-02-26,Olhanense,Gil Vicente,0,0,2011,0,2012,0,10450,0,0,0,-2,1,0,1.3333333333333333,1.6666666666666665,1.2000000000000002,1.2,0,0,-3,2,2,-2,1.6666666666666665,1.3333333333333333,1.2,1.4000000000000001
2012-02-26,Beira-Mar,Vitória Setúbal,2,3,2011,-1,2012,0,13150,2,3,0,-1,-2,-1,0.0,1.0,0.4,1.4,3,2,-2,-3,-1,-1,1.0,3.0,1.0,3.0
2012-02-26,Paços Ferreira,Nacional,0,2,2011,-2,2012,18000,0,0,2,-1,2,2,1,2.333333333333333,1.3333333333333333,2.0000000000000004,1.2,2,0,3,-3,-1,2,1.6666666666666665,1.9999999999999998,1.7999999999999998,1.6
2012-02-26,Sporting CP,Rio Ave FC,1,0,2011,1,2012,153750,18850,1,0,1,-2,2,0,1.0,0.6666666666666666,0.8,0.8,0,1,-2,2,0,-1,1.0,1.0,0.8,1.4
2012-02-26,FC Porto,Feirense,2,0,2011,2,2012,249200,0,2,0,2,4,-2,2,2.6666666666666665,1.3333333333333333,2.6,1.0,0,2,0,-2,-1,-2,1.0,2.0,0.6000000000000001,1.6
2012-02-27,Braga,Vit. Guimarães,4,0,2011,4,2012,85750,17950,4,0,3,3,1,1,2.6666666666666665,0.3333333333333333,2.4,0.6000000000000001,0,4,1,1,1,-2,1.0,0.0,1.2000000000000002,0.6000000000000001
2012-03-02,Benfica,FC Porto,2,3,2011,-1,2012,223650,249200,2,3,0,-1,3,1,1.3333333333333333,0.6666666666666666,1.8000000000000003,0.8,3,2,2,2,4,-2,3.0,0.3333333333333333,2.6,1.0
2012-03-03,Nacional,Braga,1,3,2011,-2,2012,0,85750,1,3,2,3,-3,-1,2.3333333333333335,1.6666666666666665,1.8000000000000003,1.2,3,1,4,3,3,1,3.333333333333333,0.0,2.8,0.4
2012-03-03,Vitória Setúbal,Sporting CP,1,0,2011,1,2012,13150,153750,1,0,1,-2,-3,-1,1.3333333333333333,2.6666666666666665,1.4000000000000001,2.6,0,1,1,1,-2,2,0.6666666666666666,0.6666666666666666,0.8,0.4
2012-03-04,Gil Vicente,Paços Ferreira,1,2,2011,-1,2012,10450,18000,1,2,0,-3,2,2,0.6666666666666666,1.0,1.2,1.4000000000000001,2,1,-2,-1,2,2,1.0,1.3333333333333333,1.8000000000000003,1.4000000000000001
2012-03-04,Feirense,Coimbra,1,1,2011,0,2012,0,0,1,1,-2,0,-2,-1,0.6666666666666666,2.0,0.6000000000000001,2.0,1,1,0,-3,-2,0,0.3333333333333333,2.0,0.2,1.2000000000000002
2012-03-04,Rio Ave FC,Beira-Mar,4,0,2011,4,2012,18850,0,4,0,-1,-2,2,0,1.0,1.3333333333333333,0.8,1.2000000000000002,0,4,-1,0,-1,-2,0.6666666666666666,1.3333333333333333,0.6000000000000001,1.6
2012-03-04,Vit. Guimarães,Marítimo,1,0,2011,1,2012,17950,28650,1,0,-4,1,1,1,0.6666666666666666,1.3333333333333333,0.8,1.4000000000000001,0,1,1,2,2,-1,2.0,0.3333333333333333,1.8000000000000003,0.8
2012-03-05,Leiria,Olhanense,1,3,2011,-2,2012,0,0,1,3,-1,0,-4,-2,0.0,1.6666666666666665,0.4,1.8,3,1,0,0,-2,1,0.3333333333333333,1.0,0.8,1.0
2012-03-09,Marítimo,Feirense,2,1,2011,1,2012,28650,0,2,1,-1,1,2,2,1.3333333333333333,0.6666666666666666,1.4000000000000001,0.8,1,2,0,-2,0,-2,0.6666666666666666,1.3333333333333333,0.8,1.8000000000000003
2012-03-10,Braga,Leiria,2,1,2011,1,2012,85750,0,2,1,2,4,3,3,3.333333333333333,0.3333333333333333,3.0,0.4,1,2,-2,-1,0,-4,0.3333333333333333,1.3333333333333333,0.6000000000000001,2.4000000000000004
2012-03-10,FC Porto,Coimbra,1,1,2011,0,2012,249200,0,1,1,1,2,2,4,2.6666666666666665,1.0,2.6000000000000005,1.2000000000000002,1,1,0,0,-3,-2,0.6666666666666666,1.6666666666666665,0.4,1.4
2012-03-11,Beira-Mar,Gil Vicente,1,0,2011,1,2012,0,10450,1,0,-4,-1,0,-1,0.6666666666666666,2.333333333333333,0.4,2.0,0,1,-1,0,-3,2,0.3333333333333333,1.6666666666666665,1.2000000000000002,1.2
2012-03-11,Rio Ave FC,Vitória Setúbal,3,0,2011,3,2012,18850,13150,3,0,4,-1,-2,2,1.6666666666666665,1.3333333333333333,1.4,0.8,0,3,1,1,-2,-3,1.6666666666666665,1.6666666666666665,1.4,2.2
2012-03-11,Olhanense,Nacional,4,4,2011,0,2012,0,0,4,4,2,0,0,-2,1.3333333333333333,0.6666666666666666,1.4000000000000001,1.2000000000000002,4,4,-2,2,3,-3,2.333333333333333,1.3333333333333333,1.6,1.8
2012-03-11,Paços Ferreira,Benfica,1,2,2011,-1,2012,18000,223650,1,2,1,-2,-1,2,0.6666666666666666,1.3333333333333333,1.8,1.4,2,1,-1,0,-1,3,0.6666666666666666,1.3333333333333333,1.6,1.2
2012-03-11,Sporting CP,Vit. Guimarães,5,0,2011,5,2012,153750,17950,5,0,-1,1,1,-2,0.6666666666666666,0.3333333333333333,0.8,0.6000000000000001,0,5,1,-4,1,1,0.6666666666666666,1.3333333333333333,0.8,0.8
2012-03-16,Nacional,FC Porto,0,2,2011,-2,2012,0,249200,0,2,0,-2,2,3,2.333333333333333,2.333333333333333,2.4000000000000004,2.4000000000000004,2,0,0,1,2,2,2.0,1.0,2.6000000000000005,0.8
2012-03-16,Benfica,Beira-Mar,3,1,2011,2,2012,223650,0,3,1,1,-1,0,-1,1.3333333333333333,1.3333333333333333,1.6,1.2,1,3,1,-4,-1,0,1.0,2.333333333333333,0.6000000000000001,1.6
2012-03-17,Leiria,Rio Ave FC,1,0,2011,1,2012,0,18850,1,0,-1,-2,-1,0,0.6666666666666666,1.9999999999999998,0.4,2.0,0,1,3,4,-1,-2,2.333333333333333,0.3333333333333333,2.0,0.8
2012-03-17,Feirense,Braga,1,4,2011,-3,2012,0,85750,1,4,-1,0,-2,0,0.6666666666666666,1.6666666666666665,0.8,1.8,4,1,1,2,4,3,3.0,0.6666666666666666,3.0000000000000004,0.4
2012-03-18,Coimbra,Paços Ferreira,0,1,2011,-1,2012,0,18000,0,1,0,0,0,-3,0.6666666666666666,0.6666666666666666,0.6000000000000001,1.6,1,0,-1,1,-2,-1,1.0,1.6666666666666665,1.2000000000000002,1.4
2012-03-18,Vitória Setúbal,Marítimo,1,1,2011,0,2012,13150,28650,1,1,-3,1,1,-2,1.3333333333333333,1.6666666666666665,1.0,2.2,1,1,1,-1,1,2,1.0,0.6666666666666666,1.6,0.6000000000000001
2012-03-18,Vit. Guimarães,Olhanense,2,2,2011,0,2012,17950,0,2,2,-5,1,-4,1,0.3333333333333333,3.0,0.6000000000000001,1.8,2,2,0,2,0,0,2.333333333333333,1.6666666666666665,1.6,1.6
2012-03-19,Gil Vicente,Sporting CP,2,0,2011,2,2012,10450,153750,2,0,-1,-1,0,-3,0.3333333333333333,1.0,0.6000000000000001,1.2000000000000002,0,2,5,-1,1,1,1.9999999999999998,0.3333333333333333,1.4,0.6000000000000001
2012-03-23,Olhanense,Benfica,0,0,2011,0,2012,0,223650,0,0,0,0,2,0,3.0,2.3333333333333335,2.0000000000000004,1.6,0,0,2,1,-1,0,2.333333333333333,1.6666666666666665,1.4,1.2
2012-03-24,Sporting CP,Feirense,1,0,2011,1,2012,153750,0,1,0,-2,5,-1,1,1.6666666666666665,1.0,1.4,0.6000000000000001,0,1,-3,-1,0,-2,1.0,2.3333333333333335,0.8,2.0000000000000004
2012-03-25,Beira-Mar,Nacional,0,3,2011,-3,2012,0,0,0,3,-2,1,-4,-1,0.6666666666666666,2.333333333333333,0.8,2.0,3,0,-2,0,-2,2,1.6666666666666665,3.0,2.2,2.0000000000000004
2012-03-25,Vitória Setúbal,Leiria,1,0,2011,1,2012,13150,0,1,0,0,-3,1,1,0.6666666666666666,1.3333333333333333,1.2,1.8000000000000003,0,1,1,-1,-2,-1,1.0,1.6666666666666665,0.6000000000000001,1.2
2012-03-25,Rio Ave FC,Vit. Guimarães,0,1,2011,-1,2012,18850,17950,0,1,-1,3,4,-1,2.333333333333333,0.3333333333333333,1.6,1.0,1,0,0,-5,1,-4,1.0,2.333333333333333,0.8,2.2
2012-03-25,Paços Ferreira,FC Porto,1,1,2011,0,2012,18000,249200,1,1,1,-1,1,-2,1.3333333333333333,1.0,0.8,1.2,1,1,2,0,1,2,2.0,1.0,2.2,0.8
2012-03-26,Marítimo,Gil Vicente,3,2,2011,1,2012,28650,10450,3,2,0,1,-1,1,1.0,1.0,1.4000000000000001,0.8,2,3,2,-1,-1,0,1.0,1.0,0.6000000000000001,1.2000000000000002
2012-03-26,Braga,Coimbra,2,1,2011,1,2012,85750,0,2,1,3,1,2,4,3.0,1.0,3.2000000000000006,0.6000000000000001,1,2,-1,0,0,0,0.6666666666666666,1.0,0.6000000000000001,1.4000000000000001
2012-03-30,Coimbra,Marítimo,0,1,2011,-1,2012,0,28650,0,1,-1,-1,0,0,0.6666666666666666,1.3333333333333333,0.6000000000000001,1.0,1,0,1,0,1,-1,2.0,1.3333333333333333,1.4000000000000001,1.0
2012-03-31,FC Porto,Olhanense,2,0,2011,2,2012,249200,0,2,0,0,2,0,1,1.3333333333333333,0.6666666666666666,1.8000000000000003,0.8,0,2,0,0,0,2,2.0,2.0,1.8000000000000003,1.4000000000000001
2012-03-31,Benfica,Braga,2,1,2011,1,2012,223650,85750,2,1,0,2,1,-1,1.6666666666666665,0.6666666666666666,1.4,1.0,1,2,1,3,1,2,2.6666666666666665,1.0,3.0,0.8
2012-04-01,Gil Vicente,Vitória Setúbal,0,1,2011,-1,2012,10450,13150,0,1,-1,2,-1,-1,1.3333333333333333,1.3333333333333333,1.0,1.2000000000000002,1,0,1,0,-3,1,0.6666666666666666,1.3333333333333333,1.2000000000000002,1.2000000000000002
2012-04-01,Nacional,Rio Ave FC,2,1,2011,1,2012,0,18850,2,1,3,-2,0,-2,2.333333333333333,2.0,2.0,1.8000000000000003,1,2,-1,-1,3,4,1.0,0.6666666666666666,1.4000000000000001,0.6000000000000001
2012-04-01,Feirense,Beira-Mar,1,3,2011,-2,2012,0,0,1,3,-1,-3,-1,0,0.6666666666666666,2.333333333333333,0.6000000000000001,2.0,3,1,-3,-2,1,-4,0.6666666666666666,2.0,0.8,2.6
2012-04-01,Leiria,Sporting CP,0,1,2011,-1,2012,0,153750,0,1,-1,1,-1,-2,0.6666666666666666,1.0,0.6000000000000001,1.4000000000000001,1,0,1,-2,5,-1,1.9999999999999998,0.6666666666666666,1.4,0.6000000000000001
2012-04-01,Vit. Guimarães,Paços Ferreira,3,1,2011,2,2012,17950,18000,3,1,1,0,-5,1,1.0,2.333333333333333,0.8,2.2,1,3,0,1,-1,1,1.0,1.0,1.0,1.2000000000000002
2012-04-06,Leiria,Gil Vicente,0,0,2011,0,2012,0,10450,0,0,-1,-1,1,-1,0.3333333333333333,0.6666666666666666,0.6000000000000001,1.4000000000000001,0,0,-1,-1,2,-1,1.3333333333333333,1.3333333333333333,1.0,1.4
2012-04-06,Beira-Mar,Coimbra,2,1,2011,1,2012,0,0,2,1,2,-3,-2,1,1.3333333333333333,2.333333333333333,1.0,2.2,1,2,-1,-1,-1,0,0.3333333333333333,1.3333333333333333,0.6000000000000001,1.2
2012-04-06,Vitória Setúbal,Vit. Guimarães,1,0,2011,1,2012,13150,17950,1,0,1,1,0,-3,1.0,0.3333333333333333,0.8,0.8,0,1,2,1,0,-5,2.0,1.0,1.4000000000000001,1.6
2012-04-07,Olhanense,Paços Ferreira,1,2,2011,-1,2012,0,18000,1,2,-2,0,0,0,0.6666666666666666,1.3333333333333333,1.8000000000000003,1.8,2,1,-2,0,1,-1,1.0,1.3333333333333333,1.2000000000000002,1.4000000000000001
2012-04-07,Rio Ave FC,Feirense,2,2,2011,0,2012,18850,0,2,2,-1,-1,-1,3,0.3333333333333333,1.3333333333333333,1.6,0.8,2,2,-2,-1,-3,-1,0.6666666666666666,2.6666666666666665,0.8,2.2
2012-04-07,Marítimo,Nacional,2,4,2011,-2,2012,28650,0,2,4,1,1,0,1,1.6666666666666665,1.0,1.4,1.0,4,2,1,3,-2,0,1.6666666666666665,1.0,2.0,2.0
2012-04-07,Braga,FC Porto,0,1,2011,-1,2012,85750,249200,0,1,-1,1,3,1,2.333333333333333,1.3333333333333333,2.4000000000000004,1.2,1,0,2,0,2,0,1.6666666666666665,0.3333333333333333,1.8,0.8
2012-04-09,Sporting CP,Benfica,1,0,2011,1,2012,153750,223650,1,0,1,1,-2,5,0.6666666666666666,0.6666666666666666,1.4,0.6000000000000001,0,1,1,0,2,1,1.6666666666666665,0.6666666666666666,1.7999999999999998,1.2000000000000002
2012-04-20,Paços Ferreira,Braga,1,1,2011,0,2012,18000,85750,1,1,1,-2,0,1,1.3333333333333333,1.6666666666666665,1.2,1.4,1,1,-1,-1,1,3,1.0,1.3333333333333333,1.8000000000000003,1.2
2012-04-21,Benfica,Marítimo,4,1,2011,3,2012,223650,28650,4,1,-1,1,0,2,0.6666666666666666,0.6666666666666666,1.4,0.8,1,4,-2,1,1,0,2.0,2.0,1.8000000000000003,1.6
2012-04-21,Vit. Guimarães,Leiria,3,2,2011,1,2012,17950,0,3,2,-1,2,1,0,1.3333333333333333,0.6666666666666666,1.2000000000000002,1.8,2,3,0,-1,-1,1,0.0,0.6666666666666666,0.4,0.8
2012-04-21,FC Porto,Beira-Mar,3,0,2011,3,2012,249200,0,3,0,1,2,0,2,1.3333333333333333,0.3333333333333333,1.4000000000000001,0.4,0,3,1,2,-3,-2,1.6666666666666665,1.6666666666666665,1.4,1.6
2012-04-22,Feirense,Vitória Setúbal,1,0,2011,1,2012,0,13150,1,0,0,-2,-1,-3,1.0,1.9999999999999998,1.0,2.4,0,1,1,1,1,0,1.0,0.0,0.8,0.8
2012-04-22,Gil Vicente,Rio Ave FC,0,0,2011,0,2012,10450,18850,0,0,0,-1,-1,2,0.6666666666666666,1.3333333333333333,0.8,1.0,0,0,0,-1,-1,-1,1.0,1.6666666666666665,1.2000000000000002,1.2
2012-04-22,Nacional,Sporting CP,2,3,2011,-1,2012,0,153750,2,3,2,1,3,-2,3.0,1.0,2.6000000000000005,1.8,3,2,1,1,1,-2,1.0,0.0,1.6,0.4
2012-04-23,Coimbra,Olhanense,0,1,2011,-1,2012,0,0,0,1,-1,-1,-1,-1,0.6666666666666666,1.6666666666666665,0.6000000000000001,1.4,1,0,-1,-2,0,0,0.3333333333333333,1.3333333333333333,1.4000000000000001,2.0
2012-04-27,Braga,Olhanense,1,2,2011,-1,2012,85750,0,1,2,0,-1,-1,1,0.6666666666666666,1.3333333333333333,1.6,1.2,2,1,1,-1,-2,0,0.6666666666666666,1.3333333333333333,0.8,1.2000000000000002
2012-04-28,Gil Vicente,Vit. Guimarães,3,1,2011,2,2012,10450,17950,3,1,0,0,-1,-1,0.0,0.3333333333333333,0.8,0.8,1,3,1,-1,2,1,2.0,1.3333333333333333,1.8000000000000003,1.2000000000000002
2012-04-28,Marítimo,FC Porto,0,2,2011,-2,2012,28650,249200,0,2,-3,-2,1,1,1.3333333333333333,2.6666666666666665,1.6,2.2,2,0,3,1,2,0,2.0,0.0,1.8000000000000003,0.2
2012-04-29,Beira-Mar,Paços Ferreira,2,0,2011,2,2012,0,18000,2,0,-3,1,2,-3,1.6666666666666665,1.6666666666666665,1.2,2.2,0,2,0,1,-2,0,1.3333333333333333,1.6666666666666665,1.2,1.2
2012-04-29,Vitória Setúbal,Nacional,0,3,2011,-3,2012,13150,0,0,3,-1,1,1,1,0.6666666666666666,0.3333333333333333,0.8,0.4,3,0,-1,2,1,3,2.6666666666666665,1.9999999999999998,2.2,1.6
2012-04-29,Leiria,Feirense,0,4,2011,-4,2012,0,0,0,4,-1,0,-1,-1,0.6666666666666666,1.3333333333333333,0.6000000000000001,1.0,4,0,1,0,-2,-1,1.3333333333333333,1.6666666666666665,1.0,2.0
2012-04-29,Rio Ave FC,Benfica,2,2,2011,0,2012,18850,223650,2,2,0,0,-1,-1,1.0,1.3333333333333333,0.6000000000000001,1.2,2,2,3,-1,1,0,2.0,1.0,1.8000000000000003,0.8
2012-04-30,Sporting CP,Coimbra,2,1,2011,1,2012,153750,0,2,1,1,1,1,1,1.6666666666666665,0.6666666666666666,1.2,0.8,1,2,-1,-1,-1,-1,0.3333333333333333,1.3333333333333333,0.4,1.4000000000000001
2012-05-05,FC Porto,Sporting CP,2,0,2011,2,2012,249200,153750,2,0,2,3,1,2,1.9999999999999998,0.0,1.8,0.2,0,2,1,1,1,1,1.9999999999999998,1.0,1.5999999999999999,0.6000000000000001
2012-05-05,Benfica,Leiria,1,0,2011,1,2012,223650,0,1,0,0,3,-1,1,2.0,1.3333333333333333,1.6,1.0,0,1,-4,-1,0,-1,0.6666666666666666,2.333333333333333,0.4,1.8
2012-05-05,Feirense,Vit. Guimarães,1,3,2011,-2,2012,0,17950,1,3,4,1,0,-2,2.333333333333333,0.6666666666666666,1.5999999999999999,1.2,3,1,-2,1,-1,2,1.3333333333333333,1.9999999999999998,1.6,1.4
2012-05-05,Nacional,Gil Vicente,3,1,2011,2,2012,0,10450,3,1,3,-1,2,1,3.0,1.6666666666666665,2.8000000000000003,1.2,1,3,2,0,0,-1,1.0,0.3333333333333333,1.0,1.0
2012-05-05,Coimbra,Vitória Setúbal,1,0,2011,1,2012,0,13150,1,0,-1,-1,-1,-1,0.6666666666666666,1.6666666666666665,0.6000000000000001,1.6,0,1,-3,-1,1,1,0.3333333333333333,1.3333333333333333,0.6000000000000001,0.8
2012-05-05,Paços Ferreira,Rio Ave FC,2,2,2011,0,2012,18000,18850,2,2,-2,0,1,-2,1.0,1.3333333333333333,1.0,1.6,2,2,0,0,0,-1,1.3333333333333333,1.3333333333333333,1.0,1.4000000000000001
2012-05-05,Olhanense,Marítimo,0,0,2011,0,2012,0,28650,0,0,1,1,-1,-2,1.3333333333333333,1.0,0.8,1.0,0,0,-2,-3,-2,1,1.0,3.333333333333333,1.4000000000000001,2.4
2012-05-05,Braga,Beira-Mar,1,0,2011,1,2012,85750,0,1,0,-1,0,-1,-1,0.6666666666666666,1.3333333333333333,1.0,1.4000000000000001,0,1,2,-3,1,2,1.3333333333333333,1.3333333333333333,1.4000000000000001,1.6
2012-05-12,Beira-Mar,Olhanense,1,2,2011,-1,2012,0,0,1,2,-1,2,-3,1,0.6666666666666666,1.3333333333333333,1.4000000000000001,1.2,2,1,0,1,1,-1,1.0,0.3333333333333333,0.8,1.0
2012-05-12,Marítimo,Paços Ferreira,1,1,2011,0,2012,28650,18000,1,1,0,-2,-3,-2,0.3333333333333333,2.0,0.8,2.0,1,1,0,-2,0,1,1.0,1.6666666666666665,1.2,1.8
2012-05-12,Rio Ave FC,FC Porto,2,5,2011,-3,2012,18850,249200,2,5,0,0,0,0,1.3333333333333333,1.3333333333333333,1.4000000000000001,1.6,5,2,2,2,3,1,2.333333333333333,0.0,2.0,0.0
2012-05-12,Vit. Guimarães,Coimbra,1,2,2011,-1,2012,17950,0,1,2,2,-2,1,-1,2.333333333333333,2.0,2.0,1.6,2,1,1,-1,-1,-1,0.6666666666666666,1.0,0.6000000000000001,1.2
2012-05-12,Vitória Setúbal,Benfica,1,3,2011,-2,2012,13150,223650,1,3,-1,-3,-1,1,0.0,1.6666666666666665,0.4,1.0,3,1,1,0,3,-1,2.333333333333333,1.0,1.8000000000000003,1.0
2012-05-12,Leiria,Nacional,2,3,2011,-1,2012,0,0,2,3,-1,-4,-1,0,0.6666666666666666,2.6666666666666665,0.4,1.8,3,2,2,3,-1,2,2.6666666666666665,1.3333333333333333,2.8000000000000003,1.4000000000000001
2012-05-12,Gil Vicente,Feirense,3,1,2011,2,2012,10450,0,3,1,-2,2,0,0,1.3333333333333333,1.3333333333333333,0.8,1.0,1,3,-2,4,1,0,1.9999999999999998,1.0,1.8,1.6
2012-05-12,Sporting CP,Braga,3,2,2011,1,2012,153750,85750,3,2,-2,1,1,1,1.6666666666666665,1.6666666666666665,1.4,1.0,2,3,1,-1,0,-1,1.0,1.0,0.8,1.2000000000000002
2012-08-17,Olhanense,Estoril,2,1,2012,1,2012,0,0,2,1,0,0,0,0,0.0,0.6666666666666666,0.0,0.8,1,2,0,0,0,0,0.0,0.0,0.0,0.0
2012-08-18,Rio Ave FC,Marítimo,0,1,2012,-1,2012,18850,28650,0,1,0,0,0,0,0.0,2.9999999999999996,0.0,2.1999999999999997,1,0,0,0,0,0,0.0,1.0,0.0,2.2
2012-08-18,Benfica,Braga,2,2,2012,0,2012,223650,85750,2,2,0,0,0,0,0.0,1.0,0.0,1.0,2,2,0,0,0,0,0.0,1.6666666666666665,0.0,1.4
2012-08-19,Nacional,Vitória Setúbal,2,2,2012,0,2012,0,13150,2,2,0,0,0,0,0.0,1.0,0.0,1.6,2,2,0,0,0,0,0.0,2.333333333333333,0.0,1.6
2012-08-19,Paços Ferreira,Moreirense ,1,1,2012,0,2012,18000,0,1,1,0,0,0,0,0.0,1.6666666666666665,0.0,1.4,1,1,0,0,0,0,0.0,0.0,0.0,0.0
2012-08-19,Gil Vicente,FC Porto,0,0,2012,0,2012,10450,249200,0,0,0,0,0,0,0.0,1.6666666666666665,0.0,1.0,0,0,0,0,0,0,0.0,0.6666666666666666,0.0,0.4
2012-08-19,Vit. Guimarães,Sporting CP,0,0,2012,0,2012,17950,153750,0,0,0,0,0,0,0.0,2.0,0.0,1.8,0,0,0,0,0,0,0.0,1.6666666666666665,0.0,1.4
2012-08-20,Beira-Mar,Coimbra,3,3,2012,0,2012,0,0,3,3,0,0,0,0,0.0,1.0,0.0,1.4000000000000001,3,3,0,0,0,0,0.0,1.0,0.0,1.2000000000000002
2012-08-24,Coimbra,Olhanense,1,1,2012,0,2012,0,0,1,1,0,0,0,0,0.0,1.3333333333333333,0.0,1.4000000000000001,1,1,1,0,0,0,0.0,0.6666666666666666,0.0,0.6000000000000001
2012-08-25,Braga,Beira-Mar,3,1,2012,2,2012,85750,0,3,1,0,0,0,0,0.0,1.6666666666666665,0.0,1.5999999999999999,1,3,0,0,0,0,0.0,1.9999999999999998,0.0,1.8
2012-08-25,FC Porto,Vit. Guimarães,4,0,2012,4,2012,249200,17950,4,0,0,0,0,0,0.0,0.6666666666666666,0.0,0.4,0,4,0,0,0,0,0.0,1.0,0.0,1.6
2012-08-26,Moreirense,Nacional,3,1,2012,2,2012,11050,0,3,1,0,0,0,0,0.0,0.0,0.0,0.0,1,3,0,0,0,0,0.0,1.6666666666666665,0.0,1.6
2012-08-26,Estoril,Paços Ferreira,1,1,2012,0,2012,0,18000,1,1,-1,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,0.0,1.3333333333333333,0.0,1.4000000000000001
